address,name,size,isThunk,isExternal
140111bb0,strcmp,164,false,false
140111c60,FUN_140111c60,64,false,false
140111ca4,FUN_140111ca4,24,false,false
140111cbc,_XcptFilter,462,false,false
140111e8c,_wwincmdln,90,false,false
140111ee8,_wsetenvp,310,false,false
140112020,wparse_cmdline,408,false,false
1401121b8,_wsetargv,240,false,false
1401122a8,__crtGetEnvironmentStringsW,137,false,false
140112334,GetCommandLineW,7,true,false
14011233c,_RTC_Initialize,56,false,false
140112374,FUN_140112374,56,false,false
1401123ac,__security_init_cookie,179,false,false
140112460,strcpy_s,113,false,false
1401124d4,realloc,211,false,false
1401125a8,_recalloc,154,false,false
140112650,_ValidateImageBase,47,false,false
140112680,_FindPESection,70,false,false
1401126d0,_IsNonwritableInCurrentImage,63,false,false
140112714,_initp_misc_winsig,29,false,false
140112734,FUN_140112734,12,false,false
140112740,raise,625,false,false
1401129b4,FUN_1401129b4,8,false,false
1401129bc,FUN_1401129bc,8,false,false
1401129c4,__crtInitCritSecAndSpinCount,27,false,false
140112a10,FUN_140112a10,36,false,false
140112a40,FUN_140112a40,25,false,false
140112a70,FUN_140112a70,1,false,false
140112a74,_lseeki64_nolock,149,false,false
140112b0c,_lseeki64,311,false,false
140112c44,_getbuf,83,false,false
140112c98,_isatty,111,false,false
140112d08,_fputwc_nolock,487,false,false
140112ef0,_get_printf_count_output,24,false,false
140112f08,_mbtowc_l,369,false,false
14011307c,FUN_14011307c,8,false,false
140113084,FUN_140113084,8,false,false
14011308c,__crtLCMapStringA_stat,1341,false,false
1401135cc,__crtLCMapStringA,150,false,false
140113664,__crtGetStringTypeA_stat,618,false,false
1401138d0,__crtGetStringTypeA,137,false,false
14011395c,__free_lc_time,490,false,false
140113b48,__free_lconv_num,72,false,false
140113b90,__free_lconv_mon,149,false,false
140113c28,___lc_codepage_func,55,false,false
140113c60,strcat_s,137,false,false
140113cec,strncpy_s,213,false,false
140113e98,__report_gsfailure,330,false,false
140113fe4,_fclose_nolock,137,false,false
140114070,fclose,118,false,false
1401140e8,_commit,275,false,false
1401141fc,_putwch_nolock,276,false,false
140114310,strrchr,38,false,false
140114338,isdigit,126,false,false
1401143b8,isxdigit,131,false,false
14011443c,isspace,126,false,false
1401144bc,_tolower_l,368,false,false
14011462c,tolower,40,false,false
140114654,FID_conflict:_atoflt_l,258,false,false
140114758,FID_conflict:_atoflt_l,258,false,false
14011485c,_fptostr,217,false,false
140114938,__dtold,214,false,false
140114a10,_fltout2,192,false,false
140114adc,__crtGetStringTypeW,99,false,false
140114b40,__crtMessageBoxA,500,false,false
140114d34,_set_error_mode,80,false,false
140114d84,_control87,627,false,false
140115020,_raise_exc_ex,825,false,false
14011535c,_raise_exc,39,false,false
140115384,_set_errno_from_matherr,45,false,false
1401153b4,_statfp,17,false,false
1401153c8,_clrfp,29,false,false
1401153e8,_ctrlfp,102,false,false
140115468,_set_statfp,31,false,false
140115488,FUN_140115488,11,false,false
140115494,_getenv_helper_nolock,161,false,false
140115538,_filbuf,346,false,false
140115694,_ungetc_nolock,283,false,false
1401157b8,FID_conflict:_ValidateRead,9,false,false
1401157c4,_flswbuf,399,false,false
140115954,_wctomb_s_l,528,false,false
140115b64,wctomb_s,20,false,false
140115b78,strtoxl,642,false,false
140115dfc,strtol,48,false,false
140115e2c,__ansicp,83,false,false
140115e80,__convertcp,645,false,false
140116108,__ascii_strnicmp,71,false,false
140116150,_strnicmp_l,273,false,false
140116264,_close_nolock,188,false,false
140116320,_close,280,false,false
140116438,_freebuf,55,false,false
140116470,__initconout,59,false,false
1401164ac,__termcon,59,false,false
1401164e8,_isctype_l,265,false,false
1401165f4,FID_conflict:_ld12tod,1539,false,false
140116bf8,FID_conflict:_ld12tod,1539,false,false
1401171fc,__strgtold12_l,2297,false,false
140117af8,$I10_OUTPUT,2919,false,false
140118660,FUN_140118660,10,false,false
14011866a,_fclrf,20,false,false
140118680,_mbsnbicoll_l,271,false,false
140118790,FUN_140118790,8,false,false
140118798,__wtomb_environ,242,false,false
14011888c,_read_nolock,1919,false,false
14011900c,_read,370,false,false
140119180,__mtold12,542,false,false
1401193a0,__crtCompareStringA_stat,1242,false,false
14011987c,__crtCompareStringA,137,false,false
140119908,_strnicoll_l,277,false,false
140119a20,__crtsetenv,944,false,false
140119dd0,_strdup,111,false,false
140119e40,_mbschr_l,246,false,false
140119f38,FUN_140119f38,8,false,false
140119f40,thunk_FUN_140119f49,2,true,false
140119f49,FUN_140119f49,24,false,false
140119f5a,VerQueryValueW,6,true,false
140119f60,GetFileVersionInfoW,6,true,false
140119f66,GetFileVersionInfoSizeW,6,true,false
140119f6c,StringVPrintfWorkerW,117,false,false
140119fe4,StringLengthWorkerW,56,false,false
14011a01c,StringValidateDestW,46,false,false
14011a04a,RtlLookupFunctionEntry,6,true,false
14011a050,RtlUnwindEx,6,true,false
14011a056,RtlPcToFileHeader,6,true,false
14011a05c,RtlVirtualUnwind,6,true,false
14011a0a0,__chkstk,78,false,false
14011a100,_CallSettingFrame,64,false,false
14011a150,_get_fpsr,16,false,false
14011a160,Catch@14011a160,28,false,false
14011a17d,Catch@14011a17d,28,false,false
14011a19a,Catch@14011a19a,28,false,false
14011a1b7,Catch@14011a1b7,28,false,false
14011a1d4,Catch@14011a1d4,28,false,false
14011a1f1,Unwind@14011a1f1,27,false,false
14011a211,Unwind@14011a211,27,false,false
14011a231,Catch@14011a231,28,false,false
14011a24e,FUN_14011a24e,20,false,false
14011a262,FUN_14011a262,27,false,false
14011a27d,FUN_14011a27d,37,false,false
14011a2a2,_CallSETranslator$filt$0,68,false,false
14011a2e6,FUN_14011a2e6,28,false,false
14011a302,FUN_14011a302,25,false,false
14011a322,FUN_14011a322,25,false,false
14011a33b,FUN_14011a33b,34,false,false
14011a35d,FUN_14011a35d,25,false,false
14011a376,FUN_14011a376,25,false,false
14011a38f,FUN_14011a38f,25,false,false
14011a3a8,FUN_14011a3a8,38,false,false
14011a3d8,FUN_14011a3d8,25,false,false
14011a3f1,FUN_14011a3f1,28,false,false
14011a40d,FUN_14011a40d,25,false,false
14011a426,FUN_14011a426,25,false,false
14011a43f,FUN_14011a43f,25,false,false
14011a458,FUN_14011a458,20,false,false
14011a478,FUN_14011a478,40,false,false
14011a4a0,FUN_14011a4a0,23,false,false
14011a4b7,FUN_14011a4b7,243,false,false
14011a5b7,FUN_14011a5b7,144,false,false
14011a647,FUN_14011a647,25,false,false
14011a660,FUN_14011a660,33,false,false
14011a681,FUN_14011a681,28,false,false
14011a69d,FUN_14011a69d,34,false,false
14011a6bf,FUN_14011a6bf,24,false,false
14011a6d7,FUN_14011a6d7,47,false,false
14011a706,FUN_14011a706,43,false,false
14011a731,FUN_14011a731,23,false,false
14011a748,FUN_14011a748,23,false,false
14011a808,FUN_14011a808,33,false,false
14011a844,FUN_14011a844,33,false,false
14011a868,FUN_14011a868,34,false,false
14011a88c,FUN_14011a88c,35,false,false
14011a8b0,FUN_14011a8b0,33,false,false
14011a8d4,FUN_14011a8d4,33,false,false
14011a8f8,FUN_14011a8f8,32,false,false
14011a918,FUN_14011a918,32,false,false
14011a938,FUN_14011a938,33,false,false
14011a968,FUN_14011a968,33,false,false
14011a9b0,FUN_14011a9b0,33,false,false
14011a9d4,FUN_14011a9d4,33,false,false
14011a9f8,FUN_14011a9f8,33,false,false
14011aa80,FUN_14011aa80,33,false,false
14011aaa4,FUN_14011aaa4,12,false,false
14011aab0,FUN_14011aab0,12,false,false
14011aabc,FUN_14011aabc,12,false,false
14011aac8,FUN_14011aac8,12,false,false
14011aad4,FUN_14011aad4,12,false,false
14011aae0,FUN_14011aae0,12,false,false
14011aaec,FUN_14011aaec,12,false,false
14011aaf8,FUN_14011aaf8,12,false,false
14011ab04,FUN_14011ab04,12,false,false
14011ab10,FUN_14011ab10,12,false,false
14011ab1c,FUN_14011ab1c,12,false,false
14011ab28,FUN_14011ab28,12,false,false
14011ab34,FUN_14011ab34,12,false,false
14011ab40,FUN_14011ab40,12,false,false
14011ab5c,FUN_14011ab5c,12,false,false
14011ab68,FUN_14011ab68,12,false,false
14011ab9c,FUN_14011ab9c,34,false,false
14011abf0,FUN_14011abf0,12,false,false
14011ac0c,FUN_14011ac0c,12,false,false
14011ac18,FUN_14011ac18,12,false,false
14011ac24,FUN_14011ac24,12,false,false
14011ac90,FUN_14011ac90,12,false,false
14011acb4,FUN_14011acb4,32,false,false
14011acd4,FUN_14011acd4,12,false,false
14011acf0,FUN_14011acf0,26,false,false
